job_id,skill_name,years_required,context_keywords,is_required,company_tier,target_score
1113,Microservices,6,None,False,Tier 2,550
1113,Mentoring,12,Expert,False,Tier 2,750
1113,AWS,11,Senior,True,Tier 2,1000
1113,Terraform,10,Expert,False,Tier 2,950
1114,HTML,0,Familiar,False,Tier 1,25
1114,Teamwork,0,None,True,Tier 1,400
1115,TypeScript,1,Familiar,False,Tier 3,125
1115,CSS,0,Familiar,False,Tier 3,0
1115,Tailwind CSS,1,Junior,True,Tier 3,325
1116,Docker,5,Senior,False,Tier 3,775
1116,MongoDB,3,None,True,Tier 3,525
1116,CI/CD,3,Senior,True,Tier 3,775
1116,Python,3,Senior,False,Tier 3,725
1117,Tailwind CSS,2,Junior,True,Tier 1,375
1117,CSS,2,Familiar,False,Tier 1,175
1117,Leadership,2,Junior,True,Tier 1,750
1117,TypeScript,2,Junior,True,Tier 1,375
1118,Accountability,2,None,False,Tier 2,750
1118,PostgreSQL,4,None,True,Tier 2,550
1118,CI/CD,3,Senior,True,Tier 2,800
1118,Problem-solving,4,None,True,Tier 2,600
1118,Communication,4,None,False,Tier 2,400
1118,Azure,2,Familiar,False,Tier 2,150
1118,AWS,3,Senior,True,Tier 2,800
1119,CI/CD,4,Familiar,False,Tier 3,325
1119,Mentoring,2,None,False,Tier 3,750
1119,PostgreSQL,5,Senior,True,Tier 3,825
1119,OOP,5,Familiar,False,Tier 3,475
1119,Communication,4,Familiar,False,Tier 3,400
1119,Kubernetes,2,Familiar,False,Tier 3,125
1119,Django,3,Familiar,False,Tier 3,325
1120,Kotlin,6,Senior,True,Tier 2,850
1120,Terraform,11,None,True,Tier 2,850
1120,Docker,10,Expert,True,Tier 2,1000
1120,Problem-solving,12,Expert,False,Tier 2,600
1120,Java,12,Expert,False,Tier 2,950
1120,OOP,12,None,True,Tier 2,850
1121,CSS,6,None,True,Tier 2,700
1121,System Design,10,Senior,True,Tier 2,1000
1121,React,9,None,True,Tier 2,850
1121,Vue.js,7,Senior,True,Tier 2,850
1121,Teamwork,5,Expert,True,Tier 2,400
1121,OOP,7,Expert,True,Tier 2,850
1122,Vue.js,1,Familiar,False,Tier 1,175
1122,TypeScript,1,Familiar,False,Tier 1,175
1122,React,0,None,False,Tier 1,75
1122,JavaScript,0,Familiar,False,Tier 1,25
1123,Leadership,15,Expert,True,Tier 1,750
1123,Jenkins,11,Lead,False,Tier 1,975
1123,PostgreSQL,15,Architect,True,Tier 1,1000
1123,SQL,8,Expert,False,Tier 1,975
1123,Python,15,Lead,True,Tier 1,1000
1124,PostgreSQL,11,Expert,False,Tier 3,925
1124,SQL,13,Expert,True,Tier 3,975
1124,FastAPI,14,Lead,True,Tier 3,975
1124,Problem-solving,8,Architect,True,Tier 3,600
1124,Docker,12,Lead,True,Tier 3,975
1124,GCP,11,Architect,True,Tier 3,975
1124,AWS,15,Expert,True,Tier 3,975
1125,OOP,7,Expert,True,Tier 3,825
1125,Jenkins,10,None,True,Tier 3,825
1125,Spring Boot,11,None,True,Tier 3,825
1125,Problem-solving,6,None,True,Tier 3,600
1125,Microservices,7,Expert,True,Tier 3,825
1126,Jenkins,2,Familiar,False,Tier 2,150
1126,Kubernetes,3,None,True,Tier 2,550
1126,Terraform,4,None,True,Tier 2,550
1126,FastAPI,4,Familiar,False,Tier 2,350
1126,System Design,2,None,True,Tier 2,350
1127,Algorithms,5,Senior,False,Tier 2,800
1127,System Design,7,Senior,True,Tier 2,850
1127,Accountability,8,Expert,False,Tier 2,750
1127,Tailwind CSS,6,Expert,True,Tier 2,850
1127,Data Structures,8,None,True,Tier 2,850
1127,OOP,10,Senior,True,Tier 2,1000
1127,HTML,9,Expert,True,Tier 2,1000
1128,Vue.js,0,None,True,Tier 1,225
1128,HTML,2,None,True,Tier 1,375
1128,Leadership,1,Junior,True,Tier 1,750
1128,Mentoring,1,None,True,Tier 1,750
1129,TypeScript,6,Lead,False,Tier 2,800
1129,Algorithms,6,Lead,True,Tier 2,850
1129,Mentoring,10,Expert,True,Tier 2,750
1129,Leadership,10,Expert,True,Tier 2,750
1129,Tailwind CSS,10,Lead,True,Tier 2,1000
1129,Teamwork,9,Senior,True,Tier 2,400
1130,Mentoring,2,None,True,Tier 3,750
1130,Vue.js,0,Familiar,False,Tier 3,0
1130,Problem-solving,0,Junior,True,Tier 3,600
1130,JavaScript,1,None,True,Tier 3,325
1131,Problem-solving,1,Junior,True,Tier 2,600
1131,Scikit-learn,1,None,True,Tier 2,350
1131,Mentoring,2,Junior,True,Tier 2,750
1131,NumPy,2,Familiar,False,Tier 2,150
1131,Accountability,2,None,False,Tier 2,750
1131,Communication,0,Junior,True,Tier 2,400
1132,Leadership,2,Familiar,False,Tier 3,750
1132,Python,1,Familiar,False,Tier 3,125
1132,Accountability,0,Junior,True,Tier 3,750
1132,Teamwork,3,None,True,Tier 3,400
1132,Pandas,2,None,True,Tier 3,325
1132,PyTorch,0,Junior,False,Tier 3,125
1133,PyTorch,1,Junior,False,Tier 1,325
1133,Mentoring,1,Familiar,False,Tier 1,750
1133,Problem-solving,2,Familiar,False,Tier 1,600
1133,Accountability,0,None,False,Tier 1,750
1134,Kubernetes,3,Senior,True,Tier 3,775
1134,Data Structures,5,Senior,True,Tier 3,825
1134,FastAPI,5,Senior,True,Tier 3,825
1134,PostgreSQL,2,None,False,Tier 3,175
1134,Teamwork,4,Senior,True,Tier 3,400
1135,Problem-solving,0,Junior,True,Tier 1,600
1135,CSS,0,Familiar,False,Tier 1,25
1135,JavaScript,0,None,True,Tier 1,225
1135,Communication,2,Familiar,False,Tier 1,400
1136,PostgreSQL,5,Familiar,False,Tier 2,500
1136,Problem-solving,5,Senior,True,Tier 2,600
1136,Django,2,Familiar,False,Tier 2,150
1136,Docker,5,None,True,Tier 2,700
1137,Azure,9,Expert,False,Tier 2,950
1137,AWS,12,None,True,Tier 2,850
1137,Kubernetes,8,Senior,True,Tier 2,1000
1137,CI/CD,12,Senior,False,Tier 2,950
1138,System Design,6,Senior,True,Tier 2,850
1138,Spring Boot,10,None,True,Tier 2,850
1138,Data Structures,8,Senior,True,Tier 2,1000
1138,Oracle,12,Senior,True,Tier 2,1000
1138,GCP,8,Expert,True,Tier 2,1000
1138,Terraform,11,Expert,True,Tier 2,1000
1138,Algorithms,12,Expert,True,Tier 2,1000
1139,System Design,9,Expert,True,Tier 1,1000
1139,JavaScript,7,Senior,True,Tier 1,875
1139,Problem-solving,9,Lead,True,Tier 1,600
1139,Tailwind CSS,5,Senior,True,Tier 1,875
1139,Data Structures,5,None,True,Tier 1,725
1139,Teamwork,10,Lead,True,Tier 1,400
1139,Algorithms,9,None,True,Tier 1,875
1140,OOP,6,Expert,False,Tier 1,825
1140,Data Structures,5,Expert,False,Tier 1,825
1140,Tailwind CSS,5,Lead,True,Tier 1,875
1140,System Design,9,Senior,True,Tier 1,1000
1140,Algorithms,9,Senior,True,Tier 1,1000
1141,PostgreSQL,10,Lead,False,Tier 3,925
1141,SQL,9,Expert,True,Tier 3,975
1141,Kubernetes,14,Architect,True,Tier 3,975
1141,GCP,12,Expert,False,Tier 3,925
1141,AWS,10,Lead,False,Tier 3,925
1142,Vue.js,1,None,True,Tier 1,375
1142,React,2,Junior,True,Tier 1,375
1142,CSS,0,Junior,False,Tier 1,175
1142,Teamwork,1,Familiar,False,Tier 1,400
1143,OOP,10,Expert,True,Tier 2,1000
1143,AWS,9,Senior,False,Tier 2,950
1143,CI/CD,11,Senior,True,Tier 2,1000
1143,Kotlin,8,None,False,Tier 2,700
1143,SQL,10,Senior,True,Tier 2,1000
1143,GCP,12,Senior,False,Tier 2,950
1144,Communication,9,Expert,True,Tier 1,400
1144,Azure,15,Architect,True,Tier 1,1000
1144,Mentoring,13,Architect,True,Tier 1,750
1144,Django,11,Expert,True,Tier 1,1000
1144,Problem-solving,13,Lead,True,Tier 1,600
1144,Docker,9,Expert,True,Tier 1,1000
1145,Tailwind CSS,6,Expert,True,Tier 2,850
1145,Teamwork,5,Senior,True,Tier 2,400
1145,OOP,8,Senior,True,Tier 2,1000
1145,Mentoring,7,Expert,False,Tier 2,750
1146,SQL,1,None,True,Tier 2,350
1146,TensorFlow,1,Junior,True,Tier 2,350
1146,PyTorch,1,Junior,True,Tier 2,350
1146,Problem-solving,0,Familiar,False,Tier 2,600
1147,Oracle,7,Senior,True,Tier 1,875
1147,Accountability,10,Expert,False,Tier 1,750
1147,Terraform,9,Senior,True,Tier 1,1000
1147,Communication,9,Expert,True,Tier 1,400
1147,Data Structures,7,Expert,False,Tier 1,825
1147,Mentoring,11,Senior,True,Tier 1,750
1147,Microservices,10,Senior,True,Tier 1,1000
1148,Jenkins,6,Expert,True,Tier 1,875
1148,Azure,10,Senior,True,Tier 1,1000
1148,Kubernetes,11,Expert,True,Tier 1,1000
1148,Docker,7,Expert,True,Tier 1,875
1148,Teamwork,10,None,False,Tier 1,400
1148,Spring Boot,8,Senior,True,Tier 1,1000
1149,CSS,2,Junior,True,Tier 1,375
1149,Teamwork,0,None,True,Tier 1,400
1149,Communication,0,None,False,Tier 1,400
1149,Accountability,1,Familiar,False,Tier 1,750
1149,Tailwind CSS,2,None,True,Tier 1,375
1150,Terraform,12,Architect,False,Tier 3,925
1150,Mentoring,9,Architect,True,Tier 3,750
1150,Leadership,14,Expert,False,Tier 3,750
1150,System Design,15,Expert,False,Tier 3,925
1150,CI/CD,11,Architect,False,Tier 3,925
1150,AWS,12,Architect,True,Tier 3,975
1150,FastAPI,10,Architect,True,Tier 3,975
1151,Algorithms,10,Expert,True,Tier 1,1000
1151,Accountability,10,None,True,Tier 1,750
1151,React,5,Expert,True,Tier 1,875
1151,Vue.js,9,Expert,True,Tier 1,1000
1151,JavaScript,10,Expert,True,Tier 1,1000
1151,HTML,7,Lead,False,Tier 1,825
1152,TypeScript,0,None,False,Tier 2,50
1152,CSS,2,Junior,True,Tier 2,350
1152,Mentoring,1,Junior,True,Tier 2,750
1153,OOP,10,None,False,Tier 2,700
1153,Mentoring,8,None,True,Tier 2,750
1153,React,6,Senior,False,Tier 2,800
1153,Tailwind CSS,7,Senior,True,Tier 2,850
1153,HTML,9,Lead,True,Tier 2,1000
1153,Leadership,10,None,True,Tier 2,750
1154,Terraform,10,Expert,False,Tier 1,975
1154,OOP,12,Expert,False,Tier 1,975
1154,Flask,13,Architect,False,Tier 1,975
1154,Data Structures,10,Architect,True,Tier 1,1000
1154,Docker,8,Lead,False,Tier 1,975
1154,Azure,14,Architect,True,Tier 1,1000
1154,System Design,9,Architect,False,Tier 1,975
1155,Problem-solving,6,None,False,Tier 1,600
1155,OOP,6,None,True,Tier 1,725
1155,Communication,8,Senior,True,Tier 1,400
1155,Vue.js,9,Lead,True,Tier 1,1000
1155,Leadership,5,Senior,False,Tier 1,750
1156,Vue.js,10,Senior,True,Tier 1,1000
1156,System Design,6,Lead,True,Tier 1,875
1156,TypeScript,9,Expert,True,Tier 1,1000
1156,Tailwind CSS,10,Lead,False,Tier 1,975
1156,Accountability,9,None,True,Tier 1,750
1157,Communication,6,Senior,False,Tier 1,400
1157,Teamwork,10,Expert,True,Tier 1,400
1157,OOP,10,None,True,Tier 1,875
1157,Problem-solving,5,None,True,Tier 1,600
1158,Problem-solving,5,Expert,True,Tier 3,600
1158,Mentoring,5,None,False,Tier 3,750
1158,Algorithms,9,Senior,True,Tier 3,975
1158,CSS,8,Lead,True,Tier 3,975
1158,TypeScript,8,Senior,True,Tier 3,975
1158,Communication,8,Expert,True,Tier 3,400
1158,Accountability,7,Expert,True,Tier 3,750
1159,NumPy,1,Junior,True,Tier 3,325
1159,Problem-solving,0,Junior,True,Tier 3,600
1159,Teamwork,1,Familiar,False,Tier 3,400
1159,PyTorch,2,Familiar,False,Tier 3,125
1160,TypeScript,0,Familiar,False,Tier 2,0
1160,Problem-solving,2,Familiar,False,Tier 2,600
1160,HTML,1,Familiar,False,Tier 2,150
1161,OOP,6,Expert,True,Tier 2,850
1161,Accountability,9,None,True,Tier 2,750
1161,Leadership,8,Expert,True,Tier 2,750
1161,Data Structures,9,None,True,Tier 2,850
1161,CSS,5,Lead,True,Tier 2,850
1162,OOP,10,None,True,Tier 2,850
1162,Vue.js,7,Lead,True,Tier 2,850
1162,Tailwind CSS,9,Senior,True,Tier 2,1000
1162,CSS,10,Senior,False,Tier 2,950
1162,Teamwork,7,None,True,Tier 2,400
1163,Kubernetes,4,Familiar,False,Tier 1,375
1163,OOP,4,Senior,True,Tier 1,825
1163,Python,3,Senior,True,Tier 1,825
1163,Mentoring,4,None,False,Tier 1,750
1163,Algorithms,4,Senior,True,Tier 1,825
1163,Docker,5,Familiar,False,Tier 1,525
1164,Data Structures,4,Familiar,False,Tier 1,375
1164,FastAPI,4,Senior,True,Tier 1,825
1164,Problem-solving,3,None,True,Tier 1,600
1164,Communication,5,None,True,Tier 1,400
1164,CI/CD,3,Familiar,False,Tier 1,375
1165,JavaScript,7,None,True,Tier 3,675
1165,OOP,8,Expert,True,Tier 3,975
1165,React,10,Senior,True,Tier 3,975
1165,Leadership,7,Lead,True,Tier 3,750
1165,Data Structures,9,Expert,False,Tier 3,925
1165,Tailwind CSS,6,None,False,Tier 3,525
1165,HTML,6,Lead,False,Tier 3,775
1165,Problem-solving,7,Expert,True,Tier 3,600
1166,Python,3,Senior,True,Tier 1,825
1166,Docker,5,Familiar,False,Tier 1,525
1166,Algorithms,5,Senior,True,Tier 1,875
1166,Problem-solving,2,Familiar,False,Tier 1,600
1166,Leadership,4,None,False,Tier 1,750
1167,Mentoring,0,Junior,True,Tier 2,750
1167,TypeScript,2,None,True,Tier 2,350
1167,CSS,0,None,True,Tier 2,200
1167,Tailwind CSS,2,Familiar,False,Tier 2,150
1167,Communication,0,Familiar,False,Tier 2,400
1168,NumPy,1,None,False,Tier 1,225
1168,Problem-solving,2,Junior,False,Tier 1,600
1168,PyTorch,2,Junior,True,Tier 1,375
1168,Tableau,3,Familiar,False,Tier 1,375
1168,Mentoring,2,Junior,True,Tier 1,750
1169,FastAPI,5,None,True,Tier 2,700
1169,CI/CD,4,None,True,Tier 2,550
1169,Docker,5,Senior,True,Tier 2,850
1169,Algorithms,2,None,False,Tier 2,200
1169,System Design,4,Familiar,False,Tier 2,350
1169,SQL,5,Senior,True,Tier 2,850
1169,Jenkins,3,Familiar,False,Tier 2,350
1170,React,1,None,True,Tier 2,350
1170,TypeScript,0,Familiar,False,Tier 2,0
1170,Problem-solving,1,None,True,Tier 2,600
1171,Terraform,12,Expert,False,Tier 2,950
1171,MongoDB,12,Lead,False,Tier 2,950
1171,Leadership,9,Architect,True,Tier 2,750
1171,Kubernetes,11,Architect,False,Tier 2,950
1171,Django,9,Expert,False,Tier 2,950
1171,Flask,11,Architect,True,Tier 2,1000
1172,PostgreSQL,9,Lead,False,Tier 3,925
1172,Azure,12,Architect,True,Tier 3,975
1172,GCP,9,Lead,True,Tier 3,975
1172,Kubernetes,11,Expert,True,Tier 3,975
1172,Accountability,14,Architect,False,Tier 3,750
1172,Mentoring,10,Architect,True,Tier 3,750
1173,OOP,5,None,True,Tier 3,675
1173,Azure,5,None,True,Tier 3,675
1173,FastAPI,5,Senior,True,Tier 3,825
1173,PostgreSQL,5,Familiar,False,Tier 3,475
1173,CI/CD,4,None,False,Tier 3,375
1173,System Design,5,Senior,True,Tier 3,825
1174,HTML,6,None,True,Tier 1,725
1174,Tailwind CSS,8,Expert,True,Tier 1,1000
1174,System Design,9,None,True,Tier 1,875
1174,JavaScript,5,Lead,False,Tier 1,825
1174,Teamwork,8,Expert,False,Tier 1,400
1175,SQL,3,Familiar,False,Tier 1,375
1175,Pandas,2,None,True,Tier 1,375
1175,Accountability,1,Junior,True,Tier 1,750
1175,Python,2,Junior,True,Tier 1,375
1175,Teamwork,3,Familiar,False,Tier 1,400
1176,Data Structures,9,Expert,False,Tier 3,925
1176,React,7,Senior,True,Tier 3,825
1176,TypeScript,10,None,True,Tier 3,825
1176,JavaScript,8,Senior,True,Tier 3,975
1176,Leadership,7,Lead,True,Tier 3,750
1177,Vue.js,2,Familiar,False,Tier 1,175
1177,Problem-solving,1,Junior,True,Tier 1,600
1178,CI/CD,5,None,True,Tier 1,725
1178,Terraform,5,Familiar,False,Tier 1,525
1178,FastAPI,3,None,True,Tier 1,575
1178,Azure,5,None,True,Tier 1,725
1178,Algorithms,3,Senior,True,Tier 1,825
1179,Azure,8,None,True,Tier 2,850
1179,Docker,12,None,True,Tier 2,850
1179,Leadership,8,Expert,True,Tier 2,750
1179,Accountability,8,None,True,Tier 2,750
1179,System Design,10,None,True,Tier 2,850
1179,Java,9,Senior,True,Tier 2,1000
1180,OOP,12,Lead,True,Tier 3,975
1180,Terraform,8,Lead,False,Tier 3,925
1180,Data Structures,9,Lead,True,Tier 3,975
1180,Communication,15,Lead,True,Tier 3,400
1180,Kubernetes,13,Lead,True,Tier 3,975
1180,Accountability,12,Lead,True,Tier 3,750
1181,Kubernetes,8,Architect,False,Tier 2,950
1181,MongoDB,12,Architect,True,Tier 2,1000
1181,Docker,8,Expert,True,Tier 2,1000
1181,GCP,15,Architect,True,Tier 2,1000
1181,PostgreSQL,12,Expert,True,Tier 2,1000
1181,Leadership,11,Architect,False,Tier 2,750
1181,Mentoring,11,Expert,True,Tier 2,750
1181,Terraform,14,Expert,True,Tier 2,1000
1182,Scikit-learn,3,Familiar,False,Tier 1,375
1182,Leadership,0,None,False,Tier 1,750
1182,TensorFlow,2,None,True,Tier 1,375
1182,Tableau,0,None,True,Tier 1,225
1182,PyTorch,3,Familiar,False,Tier 1,375
1183,Communication,6,None,True,Tier 2,400
1183,Teamwork,5,None,True,Tier 2,400
1183,Mentoring,8,Lead,True,Tier 2,750
1183,Tailwind CSS,10,Lead,True,Tier 2,1000
1183,OOP,5,Senior,False,Tier 2,800
1183,CSS,5,Expert,False,Tier 2,800
1184,Algorithms,4,None,True,Tier 3,525
1184,Data Structures,4,Senior,False,Tier 3,725
1184,Accountability,3,Senior,True,Tier 3,750
1184,Python,4,Senior,False,Tier 3,725
1185,SQL,4,Familiar,False,Tier 2,350
1185,Data Structures,3,Senior,True,Tier 2,800
1185,Jenkins,5,Senior,True,Tier 2,850
1185,Communication,3,None,True,Tier 2,400
1185,OOP,4,Senior,True,Tier 2,800
1185,CI/CD,2,None,False,Tier 2,200
1186,Leadership,13,Architect,False,Tier 3,750
1186,Mentoring,14,Lead,True,Tier 3,750
1186,Data Structures,11,Expert,True,Tier 3,975
1186,Python,8,Architect,True,Tier 3,975
1186,FastAPI,10,Architect,False,Tier 3,925
1186,Azure,15,Architect,True,Tier 3,975
1187,HTML,2,None,True,Tier 2,350
1187,Teamwork,2,Familiar,False,Tier 2,400
1187,Vue.js,2,Familiar,False,Tier 2,150
1188,GCP,10,Architect,False,Tier 2,950
1188,AWS,8,Architect,True,Tier 2,1000
1188,OOP,11,Architect,False,Tier 2,950
1188,Django,12,Architect,True,Tier 2,1000
1188,FastAPI,10,Architect,False,Tier 2,950
1188,SQL,8,Architect,False,Tier 2,950
1188,Communication,15,Architect,True,Tier 2,400
1188,Leadership,14,Lead,True,Tier 2,750
1188,Python,10,Lead,True,Tier 2,1000
1189,Python,4,Familiar,False,Tier 3,325
1189,Azure,4,Senior,True,Tier 3,775
1189,AWS,3,Familiar,False,Tier 3,325
1189,FastAPI,2,Familiar,False,Tier 3,125
1190,Jenkins,9,Architect,True,Tier 3,975
1190,System Design,15,Expert,True,Tier 3,975
1190,FastAPI,8,Architect,True,Tier 3,975
1190,Docker,11,Expert,True,Tier 3,975
1190,AWS,11,Architect,True,Tier 3,975
1190,Terraform,13,Expert,False,Tier 3,925
1190,Flask,8,Expert,True,Tier 3,975
1191,Accountability,0,Junior,True,Tier 1,750
1191,Teamwork,2,Junior,True,Tier 1,400
1191,Tailwind CSS,1,None,True,Tier 1,375
1191,JavaScript,2,None,True,Tier 1,375
1191,Problem-solving,1,None,True,Tier 1,600
1192,FastAPI,4,Familiar,False,Tier 3,325
1192,Leadership,3,Familiar,False,Tier 3,750
1192,Mentoring,3,Familiar,False,Tier 3,750
1192,Jenkins,3,Familiar,False,Tier 3,325
1193,Data Structures,7,Lead,True,Tier 1,875
1193,CSS,8,Lead,True,Tier 1,1000
1193,Accountability,9,None,True,Tier 1,750
1193,Communication,8,Senior,True,Tier 1,400
1193,Leadership,9,Lead,True,Tier 1,750
1193,Mentoring,8,Senior,True,Tier 1,750
1193,Algorithms,5,Senior,False,Tier 1,825
1194,CI/CD,10,Architect,False,Tier 2,950
1194,Terraform,8,Lead,False,Tier 2,950
1194,Algorithms,14,Lead,True,Tier 2,1000
1194,Problem-solving,8,Lead,True,Tier 2,600
1194,FastAPI,10,Lead,True,Tier 2,1000
1194,Docker,10,Expert,True,Tier 2,1000
1195,HTML,2,Familiar,False,Tier 3,125
1195,JavaScript,2,None,True,Tier 3,325
1195,Accountability,0,Familiar,False,Tier 3,750
1195,CSS,0,Familiar,False,Tier 3,0
1196,Communication,9,Lead,False,Tier 1,400
1196,OOP,9,Senior,True,Tier 1,1000
1196,Accountability,8,Lead,True,Tier 1,750
1196,Data Structures,5,Expert,True,Tier 1,875
1196,Mentoring,7,Lead,True,Tier 1,750
1196,Vue.js,6,Expert,False,Tier 1,825
1196,System Design,7,Expert,False,Tier 1,825
1197,Docker,7,Senior,False,Tier 3,775
1197,Kubernetes,7,None,True,Tier 3,675
1197,Java,7,Expert,False,Tier 3,775
1197,Kotlin,9,Senior,True,Tier 3,975
1197,Data Structures,9,None,True,Tier 3,825
1198,JavaScript,5,None,False,Tier 1,575
1198,CSS,10,Lead,True,Tier 1,1000
1198,Accountability,5,Lead,True,Tier 1,750
1198,Data Structures,8,Lead,True,Tier 1,1000
1198,Leadership,7,Expert,True,Tier 1,750
1198,React,6,None,True,Tier 1,725
1199,Mentoring,0,Junior,True,Tier 2,750
1199,Pandas,1,Familiar,False,Tier 2,150
1199,NumPy,0,Familiar,False,Tier 2,0
1200,Data Structures,7,None,False,Tier 3,525
1200,HTML,8,Senior,True,Tier 3,975
1200,Mentoring,6,Senior,False,Tier 3,750
1200,Algorithms,9,Lead,True,Tier 3,975
1200,System Design,9,Senior,True,Tier 3,975
1201,Microservices,6,Expert,False,Tier 3,775
1201,OOP,9,Senior,False,Tier 3,925
1201,AWS,7,None,True,Tier 3,675
1201,Docker,11,None,True,Tier 3,825
1201,Azure,7,None,True,Tier 3,675
1201,Oracle,7,Expert,False,Tier 3,775
1202,Problem-solving,10,Expert,True,Tier 3,600
1202,OOP,9,Expert,True,Tier 3,975
1202,Azure,11,Lead,True,Tier 3,975
1202,Mentoring,12,Lead,True,Tier 3,750
1202,Django,13,Expert,False,Tier 3,925
1202,CI/CD,14,Architect,True,Tier 3,975
1202,Communication,9,Lead,False,Tier 3,400
1202,Data Structures,12,Architect,False,Tier 3,925
1203,FastAPI,4,Senior,False,Tier 1,775
1203,Django,3,None,True,Tier 1,575
1203,Leadership,3,Senior,True,Tier 1,750
1203,Problem-solving,2,Familiar,False,Tier 1,600
1203,Docker,5,None,False,Tier 1,575
1204,Teamwork,12,Expert,False,Tier 2,400
1204,Communication,9,Expert,True,Tier 2,400
1204,Data Structures,11,Architect,False,Tier 2,950
1204,Jenkins,15,Expert,True,Tier 2,1000
1204,Leadership,12,Architect,True,Tier 2,750
1204,FastAPI,8,Expert,True,Tier 2,1000
1205,React,7,Expert,True,Tier 1,875
1205,Data Structures,7,Expert,True,Tier 1,875
1205,Vue.js,6,Senior,False,Tier 1,825
1205,CSS,5,Lead,False,Tier 1,825
1205,Tailwind CSS,5,None,True,Tier 1,725
1206,CSS,2,None,True,Tier 3,325
1206,HTML,1,None,True,Tier 3,325
1206,Vue.js,1,Junior,True,Tier 3,325
1206,React,2,Familiar,False,Tier 3,125
1207,Teamwork,2,None,True,Tier 3,400
1207,Communication,1,Familiar,False,Tier 3,400
1207,Accountability,2,None,False,Tier 3,750
1207,Python,2,Junior,False,Tier 3,275
1207,Tableau,1,Junior,True,Tier 3,325
1208,Mentoring,2,Familiar,False,Tier 3,750
1208,Vue.js,1,None,True,Tier 3,325
1208,Communication,2,Junior,True,Tier 3,400
1209,Kubernetes,3,None,True,Tier 2,550
1209,Data Structures,4,None,True,Tier 2,550
1209,Accountability,4,Senior,True,Tier 2,750
1209,PostgreSQL,3,None,True,Tier 2,550
1209,GCP,5,Familiar,False,Tier 2,500
1210,Problem-solving,0,Familiar,False,Tier 1,600
1210,Teamwork,2,Familiar,False,Tier 1,400
1210,Leadership,1,Familiar,False,Tier 1,750
1211,AWS,10,Expert,True,Tier 2,1000
1211,Leadership,6,Senior,True,Tier 2,750
1211,Oracle,12,Senior,True,Tier 2,1000
1211,System Design,8,None,True,Tier 2,850
1211,Mentoring,7,Senior,True,Tier 2,750
1212,NumPy,2,Familiar,False,Tier 3,125
1212,Mentoring,0,Junior,False,Tier 3,750
1212,Pandas,0,None,True,Tier 3,175
1212,Teamwork,0,None,True,Tier 3,400
1213,Jenkins,2,Familiar,False,Tier 3,125
1213,Data Structures,4,Senior,True,Tier 3,775
1213,GCP,3,Familiar,False,Tier 3,325
1213,AWS,5,None,True,Tier 3,675
1213,Flask,4,Senior,True,Tier 3,775
1214,Jenkins,9,Lead,False,Tier 2,950
1214,Algorithms,8,Expert,True,Tier 2,1000
1214,Azure,15,Expert,True,Tier 2,1000
1214,System Design,11,Architect,True,Tier 2,1000
1214,Data Structures,10,Architect,True,Tier 2,1000
1214,Django,9,Lead,False,Tier 2,950
1214,Communication,10,Architect,True,Tier 2,400
1214,Mentoring,15,Expert,True,Tier 2,750
1215,Django,9,Architect,True,Tier 1,1000
1215,Communication,14,Architect,False,Tier 1,400
1215,CI/CD,15,Architect,True,Tier 1,1000
